"gameId","playId","nflId","tackle","assist","forcedFumble","pff_missedTackle","gpnfl.x","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","gpnfl.y","tkl_gameId","tkl_playId","tkl_nflId","tkl_displayName","tkl_frameId","tkl_time","tkl_jerseyNumber","tkl_club","tkl_playDirection","tkl_x","tkl_y","tkl_s","tkl_a","tkl_dis","tkl_o","tkl_dir","tkl_event","tkl_gpnfl"
2022091112,3696,38559,1,0,0,0,"2022091112369638559","Harrison Smith",27,"2022-09-11 19:25:46.000000",22,"MIN","left",74.76,26.96,0.69,1.81,0.08,28.31,299.78,"tackle","2022091112369638559",2022091112,3696,NA,"football",27,"2022-09-11 19:25:46.000000",NA,"football","left",74.9400024414062,27.1399993896484,0.889999985694885,1.00999999046326,0.0900000035762787,NA,NA,"tackle","20220911123696NA"
2022091112,3720,42388,1,0,0,0,"2022091112372042388","Eric Kendricks",23,"2022-09-11 19:26:06.200000",54,"MIN","left",61.26,26.77,5.94,3,0.6,346.21,298.05,"tackle","2022091112372042388",2022091112,3720,52502,"Josiah Deguara",23,"2022-09-11 19:26:06.200000",81,"GB","left",61.7,27.72,3.31,5.69,0.36,289.25,306.42,"tackle","2022091112372052502"
2022091108,1552,43333,1,0,0,0,"2022091108155243333","Jihad Ward",48,"2022-09-11 17:35:10.000000",55,"NYG","right",61.55,14.08,2.79,4.13,0.3,145.81,104.68,"tackle","2022091108155243333",2022091108,1552,54534,"Nicholas Petit-Frere",48,"2022-09-11 17:35:10.000000",78,"TEN","right",61.87,19.88,4.1,1.64,0.42,165.01,151.45,"tackle","2022091108155254534"
2022091108,2615,44869,1,0,0,0,"2022091108261544869","Zach Cunningham",38,"2022-09-11 18:33:16.000000",41,"TEN","left",84.12,35.6,1.91,1.87,0.18,301.32,335.99,"tackle","2022091108261544869",2022091108,2615,52551,"Ben Bredeson",38,"2022-09-11 18:33:16.000000",68,"NYG","left",84.08,33.89,2.52,1.55,0.26,313.6,312.16,"tackle","2022091108261552551"
2022091108,2724,54612,1,0,0,0,"2022091108272454612","D.J. Davidson",64,"2022-09-11 18:37:30.299999",98,"NYG","right",21.97,23.24,2.39,0.28,0.24,84.68,141.24,"tackle","2022091108272454612",2022091108,2724,42589,"Geoff Swaim",64,"2022-09-11 18:37:30.299999",87,"TEN","right",21.91,26.15,1.26,0.88,0.14,84.29,305.61,"tackle","2022091108272442589"
2022091108,2914,47915,1,0,0,0,"2022091108291447915","Ugochukwu Amadi",24,"2022-09-11 18:45:02.299999",32,"TEN","right",47.9,17.73,3.25,2.91,0.28,33.04,27.52,"tackle","2022091108291447915",2022091108,2914,46309,"Richie James",24,"2022-09-11 18:45:02.299999",80,"NYG","right",47.84,44.16,2.34,1.2,0.24,126.64,138.31,"tackle","2022091108291446309"
2022091108,3227,42349,1,0,0,0,"2022091108322742349","Leonard Williams",40,"2022-09-11 18:59:53.900000",99,"NYG","left",70.12,10.43,4.22,6.95,0.46,241.84,222.41,"tackle","2022091108322742349",2022091108,3227,43334,"Derrick Henry",40,"2022-09-11 18:59:53.900000",22,"TEN","left",70.52,29.43,3.97,1.31,0.4,227.67,218.03,"tackle","2022091108322743334"
2022091108,3502,53564,1,0,0,0,"2022091108350253564","Rashad Weaver",50,"2022-09-11 19:09:42.299999",99,"TEN","right",98.91,36.3,1.66,2.53,0.17,72.35,82.91,"tackle","2022091108350253564",2022091108,3502,52412,"Andrew Thomas",50,"2022-09-11 19:09:42.299999",78,"NYG","right",98.35,31.68,2.05,0.17,0.21,14.96,6.67,"tackle","2022091108350252412"
2022091108,3688,53500,1,0,0,0,"2022091108368853500","Aaron Robinson",14,"2022-09-11 19:17:44.900000",33,"NYG","left",77.2,2.65,4.06,1.87,0.41,99.82,152.39,"tackle","2022091108368853500",2022091108,3688,54628,"Kyle Philips",14,"2022-09-11 19:17:44.900000",18,"TEN","left",77.28,2.21,4.3,3.18,0.38,2.4,156.47,"tackle","2022091108368854628"
2022091113,586,53461,1,0,0,0,"202209111358653461","Joe Tryon",59,"2022-09-11 20:44:25.900000",9,"TB","left",78.56,40.93,1.62,0.98,0.16,222.55,277.87,"tackle","202209111358653461",2022091113,586,52425,"CeeDee Lamb",59,"2022-09-11 20:44:25.900000",88,"DAL","left",78.68,22.69,1.33,0.54,0.13,34.86,76.99,"tackle","202209111358652425"
2022091113,708,52459,1,0,0,0,"202209111370852459","Trevon Diggs",10,"2022-09-11 20:50:48.400000",7,"DAL","right",59.11,52.2,5.15,4.02,0.54,277.85,328.13,"tackle","202209111370852459",2022091113,708,41233,"Mike Evans",10,"2022-09-11 20:50:48.400000",13,"TB","right",58.7,52.07,3.92,3.24,0.4,270.79,329.89,"tackle","202209111370841233"
2022091113,923,46132,1,0,0,0,"202209111392346132","Carlton Davis",24,"2022-09-11 20:59:07.400000",24,"TB","left",94.86,42.63,0.94,0.97,0.09,350.97,339.88,"tackle","202209111392346132",2022091113,923,54594,"Jake Ferguson",24,"2022-09-11 20:59:07.400000",87,"DAL","left",95.04,47.24,3.06,1.72,0.31,190.4,219.6,"tackle","202209111392354594"
2022091113,1742,46088,1,0,0,0,"2022091113174246088","Leighton Vander Esch",13,"2022-09-11 21:33:29.599999",55,"DAL","left",87.8,28.21,2.37,3.01,0.25,5.51,337.79,"tackle","2022091113174246088",2022091113,1742,42033,"Cameron Brate",13,"2022-09-11 21:33:29.599999",84,"TB","left",87.45,28.13,1.89,2.64,0.18,203.91,330.91,"tackle","2022091113174242033"
2022091113,2398,47996,1,0,0,0,"2022091113239847996","Donovan Wilson",51,"2022-09-11 22:15:01.099999",6,"DAL","right",65.77,37.56,2.49,2.45,0.24,351.57,114.25,"tackle","2022091113239847996",2022091113,2398,NA,"football",51,"2022-09-11 22:15:01.099999",NA,"football","right",66.4599990844727,37.4900016784668,3.07999992370605,6.71999979019165,0.349999994039536,NA,NA,"tackle","20220911132398NA"
2022091113,3455,47877,1,0,0,0,"2022091113345547877","Jamel Dean",15,"2022-09-11 23:01:12.900000",35,"TB","right",60.27,53.11,3.23,3.76,0.35,54.72,338.29,"tackle","2022091113345547877",2022091113,3455,45052,"Noah Brown",15,"2022-09-11 23:01:12.900000",85,"DAL","right",60.69,53.21,3.33,2.3,0.34,342.7,348.27,"tackle","2022091113345545052"
2022091113,3642,44827,1,0,0,0,"2022091113364244827","Malik Hooker",63,"2022-09-11 23:08:37.900000",28,"DAL","left",64.26,51.83,5.33,1.83,0.53,53.52,30.57,"tackle","2022091113364244827",2022091113,3642,43478,"Anthony Brown",63,"2022-09-11 23:08:37.900000",3,"DAL","left",64.37,46.09,0.36,0.7,0.03,90,294.04,"tackle","2022091113364243478"
2022091113,3642,44827,1,0,0,0,"2022091113364244827","Malik Hooker",63,"2022-09-11 23:08:37.900000",28,"DAL","left",64.26,51.83,5.33,1.83,0.53,53.52,30.57,"tackle","2022091113364244827",2022091113,3642,54556,"Rachaad White",63,"2022-09-11 23:08:37.900000",29,"TB","left",64.37,51.8,3.94,2.15,0.34,189.74,12.45,"tackle","2022091113364254556"
2022091113,3971,47788,1,0,0,0,"2022091113397147788","Devin White",15,"2022-09-11 23:19:22.799999",45,"TB","right",58.99,31.55,2.86,3.41,0.26,215.54,150.6,"tackle","2022091113397147788",2022091113,3971,47911,"Tony Pollard",15,"2022-09-11 23:19:22.799999",20,"DAL","right",59.4,31.84,2.25,4.49,0.25,150.39,88.8,"tackle","2022091113397147911"
2022091200,467,42827,1,0,0,0,"202209120046742827","Justin Coleman",12,"2022-09-12 20:30:41.000000",28,"SEA","left",21.4,17.36,2.91,4.81,0.32,45.75,102.69,"tackle","202209120046742827",2022091200,467,52454,"K.J. Hamler",12,"2022-09-12 20:30:41.000000",1,"DEN","left",21.43,30.04,4.21,0.25,0.42,30.51,192.49,"tackle","202209120046752454"
2022091200,716,47854,1,0,0,0,"202209120071647854","Dre'Mont Jones",39,"2022-09-12 20:41:45.400000",93,"DEN","right",103.57,20.53,2.01,1.33,0.21,74.86,179.14,"tackle","202209120071647854",2022091200,716,54537,"Abraham Lucas",39,"2022-09-12 20:41:45.400000",72,"SEA","right",103.65,21.29,1.54,1.53,0.16,124.8,178.16,"tackle","202209120071654537"
2022091200,741,44818,1,0,0,0,"202209120074144818","Jamal Adams",59,"2022-09-12 20:45:20.700000",33,"SEA","left",91.77,45.18,4.87,4.75,0.51,250.57,346.13,"tackle","202209120074144818",2022091200,741,52423,"Jerry Jeudy",59,"2022-09-12 20:45:20.700000",10,"DEN","left",90.84,47.39,2.23,2.08,0.22,241.3,330.38,"tackle","202209120074152423"
2022091200,810,52435,1,0,0,0,"202209120081052435","Jordyn Brooks",53,"2022-09-12 20:47:21.799999",56,"SEA","left",63.26,22.4,0.89,0.92,0.09,210.17,217.38,"tackle","202209120081052435",2022091200,810,NA,"football",53,"2022-09-12 20:47:21.799999",NA,"football","left",62.75,22.5699996948242,1.4099999666214,1.00999999046326,0.129999995231628,NA,NA,"tackle","2022091200810NA"
2022091200,1704,46117,1,0,0,0,"2022091200170446117","Uchenna Nwosu",19,"2022-09-12 21:28:28.599999",10,"SEA","right",54.32,23.61,5.32,3.92,0.54,163.93,128.76,"tackle","2022091200170446117",2022091200,1704,NA,"football",19,"2022-09-12 21:28:28.599999",NA,"football","right",54.060001373291,23.5,3.86999988555908,2.38000011444092,0.419999986886978,NA,NA,"tackle","20220912001704NA"
2022091200,3101,52435,1,0,0,0,"2022091200310152435","Jordyn Brooks",24,"2022-09-12 22:33:38.299999",56,"SEA","left",68.35,16.8,0.54,1.75,0.05,184.47,122.45,"tackle","2022091200310152435",2022091200,3101,NA,"football",24,"2022-09-12 22:33:38.299999",NA,"football","left",68.4599990844727,16.0599994659424,1.94000005722046,1.94000005722046,0.180000007152557,NA,NA,"tackle","20220912003101NA"
2022090800,56,43294,1,0,0,0,"20220908005643294","Jalen Ramsey",18,"2022-09-08 20:24:06.900000",5,"LA","left",78.66,33.87,1.1,3.17,0.12,116.19,127.74,"tackle","20220908005643294",2022090800,56,NA,"football",18,"2022-09-08 20:24:06.900000",NA,"football","left",78.1600036621094,36.6500015258789,0.0700000002980232,0.270000010728836,0.00999999977648258,NA,NA,"tackle","202209080056NA"
2022090800,343,46085,1,0,0,0,"202209080034346085","Tremaine Edmunds",35,"2022-09-08 20:34:35.700000",49,"BUF","right",28.64,29.31,2.13,1.11,0.19,246.3,209.22,"tackle","202209080034346085",2022090800,343,46180,"Brian Allen",35,"2022-09-08 20:34:35.700000",55,"LA","right",28.83,32.43,1.3,0.95,0.14,113.36,128.45,"tackle","202209080034346180"
2022090800,1254,53490,1,0,0,0,"2022090800125453490","Carlos Basham",39,"2022-09-08 21:11:07.500000",55,"BUF","left",51.6,19.07,2.84,3.64,0.29,248.39,225.4,"tackle","2022090800125453490",2022090800,1254,42400,"Rob Havenstein",39,"2022-09-08 21:11:07.500000",79,"LA","left",51.65,18.63,3.37,1.88,0.34,251.86,191.43,"tackle","2022090800125442400"
2022090800,2163,43298,1,0,0,0,"2022090800216343298","Leonard Floyd",68,"2022-09-08 22:00:49.000000",54,"LA","left",32.66,8.53,1.31,1.36,0.14,191.87,250.45,"tackle","2022090800216343298",2022090800,2163,44875,"Dion Dawkins",68,"2022-09-08 22:00:49.000000",73,"BUF","left",32.54,7.22,4.12,1.97,0.43,258.56,239.76,"tackle","2022090800216344875"
2022090800,2934,53532,1,0,0,0,"2022090800293453532","Ernest Jones",20,"2022-09-08 22:39:28.099999",53,"LA","right",51.16,13.63,0.8,0.52,0.08,299.85,220.73,"tackle","2022090800293453532",2022090800,2934,NA,"football",20,"2022-09-08 22:39:28.099999",NA,"football","right",51.1800003051758,13.3900003433228,1.76999998092651,2.99000000953674,0.170000001788139,NA,NA,"tackle","20220908002934NA"
2022091100,935,53489,1,0,0,0,"202209110093553489","Pete Werner",56,"2022-09-11 13:45:37.400000",20,"NO","right",72.7,36.12,0.69,2.54,0.08,224.42,88.28,"tackle","202209110093553489",2022091100,935,39975,"Cordarrelle Patterson",56,"2022-09-11 13:45:37.400000",84,"ATL","right",72.89,35.93,1.51,1.84,0.14,352.12,88.43,"tackle","202209110093539975"
2022091100,956,37097,1,0,0,0,"202209110095637097","Cameron Jordan",43,"2022-09-11 13:46:17.799999",94,"NO","right",74.3,21.85,0.82,1.39,0.08,2.47,45.02,"tackle","202209110095637097",2022091100,956,NA,"football",43,"2022-09-11 13:46:17.799999",NA,"football","right",75.0100021362305,21.7099990844727,1.5900000333786,1.6599999666214,0.109999999403954,NA,NA,"tackle","2022091100956NA"
2022091100,2183,46091,1,0,0,0,"2022091100218346091","Rashaan Evans",56,"2022-09-11 14:47:30.700000",54,"ATL","left",42.73,4.71,4.78,2.85,0.47,298.64,209.14,"tackle","2022091100218346091",2022091100,2183,47831,"Erik McCoy",56,"2022-09-11 14:47:30.700000",78,"NO","left",42.77,10.99,0.41,1.1,0.04,193.9,336.85,"tackle","2022091100218347831"
2022091100,2245,52272,1,0,0,0,"2022091100224552272","Dee Alford",18,"2022-09-11 14:49:30.700000",37,"ATL","left",43.13,35.11,2.97,3.63,0.31,117.15,171.53,"tackle","2022091100224552272",2022091100,2245,52513,"Adam Trautman",18,"2022-09-11 14:49:30.700000",82,"NO","left",42.36,40.26,3.68,2.98,0.38,95.22,32.99,"tackle","2022091100224552513"
2022091101,521,45004,1,0,0,0,"202209110152145004","Xavier Woods",43,"2022-09-11 13:24:15.799999",25,"CAR","left",84.57,8.22,3.96,3.52,0.41,112.41,129.16,"tackle","202209110152145004",2022091101,521,52418,"Jedrick Wills",43,"2022-09-11 13:24:15.799999",71,"CLE","left",84.97,15.34,2.14,1.2,0.23,232.09,215.32,"tackle","202209110152152418"
2022091101,620,52472,1,0,0,0,"202209110162052472","Jeremy Chinn",47,"2022-09-11 13:27:08.799999",21,"CAR","left",60.04,39.36,1.24,2.58,0.18,223.86,308.01,"tackle","202209110162052472",2022091101,620,41264,"Joel Bitonio",47,"2022-09-11 13:27:08.799999",75,"CLE","left",60.04,41.87,2.44,1.09,0.25,209.62,321.67,"tackle","202209110162041264"
2022091101,620,52472,1,0,0,0,"202209110162052472","Jeremy Chinn",47,"2022-09-11 13:27:08.799999",21,"CAR","left",60.04,39.36,1.24,2.58,0.18,223.86,308.01,"tackle","202209110162052472",2022091101,620,52472,"Jeremy Chinn",47,"2022-09-11 13:27:08.799999",21,"CAR","left",60.04,39.36,1.24,2.58,0.18,223.86,308.01,"tackle","202209110162052472"
2022091101,850,54533,1,0,0,0,"202209110185054533","Martin Emerson",9,"2022-09-11 13:36:40.700000",23,"CLE","right",33.26,8.07,6.89,2.5,0.7,321.65,244.17,"tackle","202209110185054533",2022091101,850,44901,"D'Onta Foreman",9,"2022-09-11 13:36:40.700000",33,"CAR","right",33.44,30.27,2.85,2.7,0.3,205.23,115.77,"tackle","202209110185044901"
2022091101,993,46527,1,0,0,0,"202209110199346527","Frankie Luvu",48,"2022-09-11 13:45:01.900000",49,"CAR","right",55.95,15.63,2.15,0.27,0.22,305.02,144.39,"tackle","202209110199346527",2022091101,993,52523,"Harrison Bryant",48,"2022-09-11 13:45:01.900000",88,"CLE","right",56.1,16.55,1.56,1.7,0.16,153.2,176.05,"tackle","202209110199352523"
2022091101,3336,46527,1,0,0,0,"2022091101333646527","Frankie Luvu",41,"2022-09-11 15:38:48.599999",49,"CAR","left",34.6,30.28,0.3,0.68,0.03,34.93,351.41,"tackle","2022091101333646527",2022091101,3336,53520,"Anthony Schwartz",41,"2022-09-11 15:38:48.599999",10,"CLE","left",34.99,30.94,1.01,1.15,0.1,244.28,265,"tackle","2022091101333653520"
2022091101,3591,46124,1,0,0,0,"2022091101359146124","Donte Jackson",9,"2022-09-11 15:53:13.799999",26,"CAR","left",74.25,25.22,6.7,3.5,0.65,36.43,0.21,"tackle","2022091101359146124",2022091101,3591,NA,"football",9,"2022-09-11 15:53:13.799999",NA,"football","left",74.3099975585938,26,2.73000001907349,4.8899998664856,0.800000011920929,NA,NA,"tackle","20220911013591NA"
2022091101,3841,44974,1,0,0,0,"2022091101384144974","Anthony Walker",42,"2022-09-11 16:02:54.799999",5,"CLE","right",58.17,22.07,0.5,1.09,0.06,8.52,347.26,"tackle","2022091101384144974",2022091101,3841,44820,"Christian McCaffrey",42,"2022-09-11 16:02:54.799999",22,"CAR","right",58.48,21.43,0.08,0.38,0.01,98.56,50.8,"tackle","2022091101384144820"
2022091102,364,38868,1,0,0,0,"202209110236438868","Tashaun Gipson",56,"2022-09-11 13:15:57.299999",31,"SF","left",81.06,26.08,1.14,0.88,0.12,10.93,354.19,"tackle","202209110236438868",2022091102,364,52451,"Cole Kmet",56,"2022-09-11 13:15:57.299999",85,"CHI","left",80.73,23.99,0.88,2.3,0.1,320.96,105.45,"tackle","202209110236452451"
2022091102,3315,46077,1,0,0,0,"2022091102331546077","Roquan Smith",64,"2022-09-11 15:32:01.000000",58,"CHI","right",35.42,6.58,1.88,4.18,0.1,133.29,175.66,"tackle","2022091102331546077",2022091102,3315,53432,"Trey Lance",64,"2022-09-11 15:32:01.000000",5,"SF","right",35.75,7.35,1,2.62,0.11,102.48,194.64,"tackle","2022091102331553432"
2022091102,3859,54639,1,0,0,0,"2022091102385954639","Dominique Robinson",42,"2022-09-11 15:50:44.000000",91,"CHI","right",56.43,10.56,1.5,1.12,0.16,164.53,209.55,"tackle","2022091102385954639",2022091102,3859,46377,"Jeffery Wilson",42,"2022-09-11 15:50:44.000000",22,"SF","right",56.25,10.98,0.68,1.82,0.1,75.44,177.93,"tackle","2022091102385946377"
2022091102,4019,48268,1,0,0,0,"2022091102401948268","Azeez Al-Shaair",69,"2022-09-11 15:55:23.700000",51,"SF","left",56.52,14.22,0.67,2.22,0.11,111.36,164.68,"tackle","2022091102401948268",2022091102,4019,48159,"Sam Mustipher",69,"2022-09-11 15:55:23.700000",67,"CHI","left",56.56,16.68,1.02,0.69,0.11,204.79,145.29,"tackle","2022091102401948159"
2022091103,319,45395,1,0,0,0,"202209110331945395","Arthur Maulet",52,"2022-09-11 13:16:54.299999",35,"PIT","left",71.43,5.95,3.61,1.94,0.37,207.03,193.55,"tackle","202209110331945395",2022091103,319,NA,"football",52,"2022-09-11 13:16:54.299999",NA,"football","left",71.4499969482422,5.55000019073486,2.39000010490417,2.38000011444092,0.439999997615814,NA,NA,"tackle","2022091103319NA"
2022091103,1016,46902,1,0,0,0,"2022091103101646902","Robert Spillane",30,"2022-09-11 13:46:25.700000",41,"PIT","right",72.05,24.48,3.54,4.28,0.37,233.07,153.85,"tackle","2022091103101646902",2022091103,1016,52409,"Joe Burrow",30,"2022-09-11 13:46:25.700000",9,"CIN","right",74.17,24.91,4.18,4.74,0.4,84.87,122.9,"tackle","2022091103101652409"
2022091103,1384,44905,1,0,0,0,"2022091103138444905","Montravius Adams",48,"2022-09-11 14:02:32.400000",57,"PIT","right",51,20.61,0.97,0.69,0.35,31.58,182.69,"tackle","2022091103138444905",2022091103,1384,54601,"Cordell Volson",48,"2022-09-11 14:02:32.400000",67,"CIN","right",51.25,21.97,0.85,1.02,0.08,175.4,196.06,"tackle","2022091103138454601"
2022091103,1565,46080,1,0,0,0,"2022091103156546080","Minkah Fitzpatrick",40,"2022-09-11 14:11:08.099999",39,"PIT","right",64,19.21,0.41,2.8,0.05,14.41,263.8,"tackle","2022091103156546080",2022091103,1565,43495,"Mike Thomas",40,"2022-09-11 14:11:08.099999",80,"CIN","right",62.6,5.34,3.85,1.02,0.38,98.58,113.97,"tackle","2022091103156543495"
2022091103,1926,44842,1,0,0,0,"2022091103192644842","T.J. Watt",49,"2022-09-11 14:39:28.299999",90,"PIT","left",81.1,27.98,1.51,1.75,0.16,320.07,281.71,"tackle","2022091103192644842",2022091103,1926,42654,"La'el Collins",49,"2022-09-11 14:39:28.299999",71,"CIN","left",81.23,28.77,1.83,1.81,0.19,240.54,264.23,"tackle","2022091103192642654"
2022091103,2336,52510,1,0,0,0,"2022091103233652510","Alex Highsmith",19,"2022-09-11 14:56:39.000000",56,"PIT","left",11.85,19.17,5.66,2.52,0.57,261.97,259.99,"tackle","2022091103233652510",2022091103,2336,52409,"Joe Burrow",19,"2022-09-11 14:56:39.000000",9,"CIN","left",11.83,18.12,4.87,3.03,0.5,101.76,245.18,"tackle","2022091103233652409"
2022091103,2483,44915,1,0,0,0,"2022091103248344915","Trey Hendrickson",36,"2022-09-11 15:04:35.200000",91,"CIN","right",46.96,25.27,0.48,0.81,0.04,160.26,278.47,"tackle","2022091103248344915",2022091103,2483,53453,"Najee Harris",36,"2022-09-11 15:04:35.200000",22,"PIT","right",46.71,25.74,0.54,1.26,0.06,174.49,319.98,"tackle","2022091103248353453"
2022091103,4154,47855,1,0,0,0,"2022091103415447855","Germaine Pratt",52,"2022-09-11 16:12:12.799999",57,"CIN","right",36.29,37.94,2.23,1.9,0.23,155.62,8.06,"tackle","2022091103415447855",2022091103,4154,53484,"Pat Freiermuth",52,"2022-09-11 16:12:12.799999",88,"PIT","right",36.13,26.41,1.54,1.68,0.14,353.29,271.15,"tackle","2022091103415453484"
2022091104,689,46151,1,0,0,0,"202209110468946151","Tracy Walker",28,"2022-09-11 13:31:37.400000",21,"DET","right",31.87,29.78,2.23,5.29,0.2,316.08,59.92,"tackle","202209110468946151",2022091104,689,47834,"A.J. Brown",28,"2022-09-11 13:31:37.400000",11,"PHI","right",32.23,29.52,3.16,2.31,0.33,322.4,53.85,"tackle","202209110468947834"
2022091104,865,47929,1,0,0,0,"202209110486547929","Amani Oruwariye",13,"2022-09-11 13:37:02.400000",24,"DET","right",82.19,48.06,4.31,2.89,0.43,69.16,84.67,"tackle","202209110486547929",2022091104,865,53439,"DeVonta Smith",13,"2022-09-11 13:37:02.400000",6,"PHI","right",82.54,2.57,2.61,2.8,0.28,46.69,59.1,"tackle","202209110486553439"
2022091104,1020,44888,1,0,0,0,"2022091104102044888","Alex Anzalone",61,"2022-09-11 13:44:08.099999",34,"DET","left",11.99,42.4,1.15,2.25,0.12,143.07,171.56,"tackle","2022091104102044888",2022091104,1020,46118,"Dallas Goedert",61,"2022-09-11 13:44:08.099999",88,"PHI","left",12.66,41.54,1.8,1.39,0.18,261.48,263.65,"tackle","2022091104102046118"
2022091104,1183,52411,1,0,0,0,"2022091104118352411","Jeff Okudah",13,"2022-09-11 13:53:58.900000",1,"DET","left",73.25,35.98,2.32,4.85,0.26,216.01,185.65,"tackle","2022091104118352411",2022091104,1183,53946,"Jack Stoll",13,"2022-09-11 13:53:58.900000",89,"PHI","left",74.3,36.22,2.33,2.53,0.24,266.39,269.5,"tackle","2022091104118353946"
2022091104,1847,39984,1,0,0,0,"2022091104184739984","Darius Slay",8,"2022-09-11 14:20:59.200000",2,"PHI","right",38.82,16.06,3.38,3.55,0.35,271.38,302.43,"tackle","2022091104184739984",2022091104,1847,46130,"D.J. Chark",8,"2022-09-11 14:20:59.200000",4,"DET","right",38.69,16.02,3.43,0.16,0.34,264.75,300.5,"tackle","2022091104184746130"
2022091104,1938,47974,1,0,0,0,"2022091104193847974","Marcus Epps",42,"2022-09-11 14:23:38.000000",22,"PHI","right",94.19,22.9,0.8,1.29,0.09,319.69,114.57,"tackle","2022091104193847974",2022091104,1938,53541,"Amon-Ra St. Brown",42,"2022-09-11 14:23:38.000000",14,"DET","right",94.45,22.64,0.47,1.78,0.06,114.15,110.75,"tackle","2022091104193853541"
2022091104,2228,47864,1,0,0,0,"2022091104222847864","Will Harris",40,"2022-09-11 14:34:49.799999",25,"DET","left",15.71,47.96,1.58,3.06,0.18,340.17,273.02,"tackle","2022091104222847864",2022091104,2228,NA,"football",40,"2022-09-11 14:34:49.799999",NA,"football","left",14.5600004196167,48.4500007629395,1.46000003814697,3.53999996185303,0.159999996423721,NA,NA,"tackle","20220911042228NA"
2022091104,2468,47929,1,0,0,0,"2022091104246847929","Amani Oruwariye",35,"2022-09-11 14:55:49.299999",24,"DET","left",89.99,6.22,1.09,2.78,0.09,302.16,247.19,"tackle","2022091104246847929",2022091104,2468,NA,"football",35,"2022-09-11 14:55:49.299999",NA,"football","left",88.5699996948242,6.80999994277954,1.54999995231628,2.13000011444092,0.159999996423721,NA,NA,"tackle","20220911042468NA"
2022091104,2807,38542,1,0,0,0,"2022091104280738542","Fletcher Cox",37,"2022-09-11 15:09:36.500000",91,"PHI","right",53.26,31.34,3.05,2.08,0.32,161.37,72.08,"tackle","2022091104280738542",2022091104,2807,44947,"Jamaal Williams",37,"2022-09-11 15:09:36.500000",30,"DET","right",53.25,30.58,1.63,2.26,0.17,220.66,80.06,"tackle","2022091104280744947"
2022091104,3980,53502,1,0,0,0,"2022091104398053502","Milton Williams",42,"2022-09-11 16:01:21.799999",93,"PHI","left",77.32,30.36,0.5,2.49,0.06,318.33,11.14,"tackle","2022091104398053502",2022091104,3980,NA,"football",42,"2022-09-11 16:01:21.799999",NA,"football","left",76.5400009155273,30.4599990844727,0.850000023841858,1.89999997615814,0.0900000035762787,NA,NA,"tackle","20220911043980NA"
2022091104,4313,52411,1,0,0,0,"2022091104431352411","Jeff Okudah",40,"2022-09-11 16:11:08.299999",1,"DET","right",35.78,21.32,4.58,3.03,0.46,32.88,25.83,"tackle","2022091104431352411",2022091104,4313,46118,"Dallas Goedert",40,"2022-09-11 16:11:08.299999",88,"PHI","right",35.59,24.41,3.63,0.65,0.36,99.2,72.77,"tackle","2022091104431346118"
2022091105,166,45287,1,0,0,0,"202209110516645287","Kenny Moore",74,"2022-09-11 13:08:18.500000",23,"IND","right",38.15,23.2,0.83,0.17,0.08,318.15,207.13,"tackle","202209110516645287",2022091105,166,41630,"Justin McCray",74,"2022-09-11 13:08:18.500000",64,"HOU","right",38,24.09,0.45,1.18,0.04,95.22,155.53,"tackle","202209110516641630"
2022091105,818,52498,1,0,0,0,"202209110581852498","Jonathan Greenard",39,"2022-09-11 13:36:48.299999",52,"HOU","right",105.12,26.57,2.85,2.24,0.31,19.96,12.62,"tackle","202209110581852498",2022091105,818,52449,"Jonathan Taylor",39,"2022-09-11 13:36:48.299999",28,"IND","right",105.15,12.86,2.99,3.57,0.31,51.49,133.64,"tackle","202209110581852449"
2022091105,984,46304,1,0,0,0,"202209110598446304","Zaire Franklin",34,"2022-09-11 13:43:45.900000",44,"IND","left",52.45,14.11,6.47,2.41,0.67,172.04,211.57,"tackle","202209110598446304",2022091105,984,53518,"Nico Collins",34,"2022-09-11 13:43:45.900000",12,"HOU","left",52.79,11.24,3.95,3.11,0.41,316.88,287.33,"tackle","202209110598453518"
2022091105,1309,47872,1,0,0,0,"2022091105130947872","Bobby Okereke",46,"2022-09-11 13:58:41.299999",58,"IND","left",61.87,18.31,4.35,1.75,0.44,131.3,228.88,"tackle","2022091105130947872",2022091105,1309,NA,"football",46,"2022-09-11 13:58:41.299999",NA,"football","left",60.439998626709,18.7199993133545,4.40000009536743,1.69000005722046,0.540000021457672,NA,NA,"tackle","20220911051309NA"
2022091105,1996,43358,1,0,0,0,"2022091105199643358","Yannick Ngakoue",36,"2022-09-11 14:36:34.900000",91,"IND","right",69.55,23.94,0.76,1.66,0.07,136.63,326.17,"tackle","2022091105199643358",2022091105,1996,42410,"A.J. Cann",36,"2022-09-11 14:36:34.900000",60,"HOU","right",71.15,26.14,0.46,1.19,0.05,155.86,338.24,"tackle","2022091105199642410"
2022091105,2100,41300,1,0,0,0,"2022091105210041300","Christian Kirksey",63,"2022-09-11 14:42:16.200000",58,"HOU","left",86.07,36.26,0.71,2.2,0.06,201.14,87,"tackle","2022091105210041300",2022091105,2100,NA,"football",63,"2022-09-11 14:42:16.200000",NA,"football","left",86.5199966430664,37.0299987792969,0.819999992847443,0.920000016689301,0.119999997317791,NA,NA,"tackle","20220911052100NA"
