"gameId","playId","nflId","tackle","assist","forcedFumble","pff_missedTackle","gpnfl.x","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","gpnfl.y","tkl_gameId","tkl_playId","tkl_nflId","tkl_displayName","tkl_frameId","tkl_time","tkl_jerseyNumber","tkl_club","tkl_playDirection","tkl_x","tkl_y","tkl_s","tkl_a","tkl_dis","tkl_o","tkl_dir","tkl_event","tkl_gpnfl","tkl_dist"
2022091107,2635,47881,1,0,0,0,"2022091107263547881","Quincy Williams",44,"2022-09-11 15:15:17.299999",56,"NYJ","right",36.13,19.01,0.35,0.56,0.04,137,48.13,"tackle","2022091107263547881",2022091107,2635,NA,"football",44,"2022-09-11 15:15:17.299999",NA,"football","right",36.0200004577637,19.5300006866455,0.330000013113022,0.310000002384186,0.0500000007450581,NA,NA,"tackle","20220911072635NA",0.53150786767835
2022091107,3037,44854,1,0,0,0,"2022091107303744854","Marcus Williams",28,"2022-09-11 15:21:58.900000",32,"BAL","left",75.03,2.23,1.73,1.49,0.21,249.33,182.82,"tackle","2022091107303744854",2022091107,3037,53536,"Michael Carter",28,"2022-09-11 15:21:58.900000",32,"NYJ","left",74.52,1.61,1.14,3.39,0.13,284.72,229.21,"tackle","2022091107303753536",0.802807573457055
2022091107,3374,44854,1,0,0,0,"2022091107337444854","Marcus Williams",40,"2022-09-11 15:42:06.900000",32,"BAL","right",81.94,35.72,1.77,1.3,0.17,120.84,85.61,"tackle","2022091107337444854",2022091107,3374,54475,"Garrett Wilson",40,"2022-09-11 15:42:06.900000",17,"NYJ","right",82.2,35.85,2.89,1.47,0.29,217.44,52.86,"tackle","2022091107337454475",0.290688837074978
2022091109,587,43313,1,0,0,0,"202209110958743313","William Jackson",16,"2022-09-11 13:29:51.799999",3,"WAS","left",74,8.16,7.23,4.61,0.74,205.08,193.11,"tackle","202209110958743313",2022091109,587,NA,"football",16,"2022-09-11 13:29:51.799999",NA,"football","left",73.379997253418,7.53000020980835,7.34999990463257,5.03000020980835,0.699999988079071,NA,NA,"tackle","2022091109587NA",0.883913537293525
2022091109,743,53494,1,0,0,0,"202209110974353494","Andre Cisco",58,"2022-09-11 13:37:14.700000",5,"JAX","right",49.35,38.59,2.02,3.42,0.19,211.22,150.52,"tackle","202209110974353494",2022091109,743,NA,"football",58,"2022-09-11 13:37:14.700000",NA,"football","right",49.4500007629395,38.1800003051758,2.99000000953674,4.57000017166138,0.319999992847443,NA,NA,"tackle","2022091109743NA",0.422018841219702
2022091109,839,53494,1,0,0,0,"202209110983953494","Andre Cisco",37,"2022-09-11 13:40:12.400000",5,"JAX","right",64.69,40.89,0.73,2.43,0.08,18.28,199.56,"tackle","202209110983953494",2022091109,839,44852,"Curtis Samuel",37,"2022-09-11 13:40:12.400000",10,"WAS","right",66.45,42.27,3.76,1.98,0.39,19.36,74.73,"tackle","202209110983944852",2.23651514638288
2022091109,863,54492,1,0,0,0,"202209110986354492","Devin Lloyd",45,"2022-09-11 13:40:50.099999",33,"JAX","right",65.82,48.35,2.5,4.17,0.27,82.28,347.94,"tackle","202209110986354492",2022091109,863,41349,"Logan Thomas",45,"2022-09-11 13:40:50.099999",82,"WAS","right",66.16,46.53,1.95,2.11,0.21,227.91,322.98,"tackle","202209110986341349",1.8514858897653
2022091109,2558,43787,1,0,0,0,"2022091109255843787","Roy Robertson-Harris",39,"2022-09-11 15:07:27.000000",95,"JAX","right",35.32,36.07,3.97,1.49,0.41,45.98,25.64,"tackle","2022091109255843787",2022091109,2558,NA,"football",39,"2022-09-11 15:07:27.000000",NA,"football","right",35.5200004577637,35.9500007629395,3.00999999046326,5.8600001335144,0.340000003576279,NA,NA,"tackle","20220911092558NA",0.233238075795508
2022091109,2635,44880,1,0,0,0,"2022091109263544880","Dawuane Smoot",30,"2022-09-11 15:09:17.400000",91,"JAX","right",53.42,14.28,6.68,4.94,0.69,103.24,125.41,"tackle","2022091109263544880",2022091109,2635,43291,"Carson Wentz",30,"2022-09-11 15:09:17.400000",11,"WAS","right",54.29,14.11,5.38,4.33,0.56,102.87,109.92,"tackle","2022091109263543291",0.88645360848721
2022091109,2726,47809,1,0,0,0,"2022091109272647809","Montez Sweat",51,"2022-09-11 15:14:14.700000",90,"WAS","left",90.78,27.91,0.53,1.54,0.08,244.61,54.96,"tackle","2022091109272647809",2022091109,2726,NA,"football",51,"2022-09-11 15:14:14.700000",NA,"football","left",91.3300018310547,27.6800003051758,1,1.52999997138977,0.109999999403954,NA,NA,"tackle","20220911092726NA",0.596155913987901
2022091110,569,49410,1,0,0,0,"202209111056949410","Jalen Thompson",22,"2022-09-11 16:44:14.099999",34,"ARI","left",36.57,11.83,2.48,3.07,0.26,114.79,238.15,"tackle","202209111056949410",2022091110,569,44874,"JuJu Smith-Schuster",22,"2022-09-11 16:44:14.099999",9,"KC","left",35.73,11.5,2.92,4.16,0.29,199.79,244.67,"tackle","202209111056944874",0.902496537389483
2022091110,1394,47984,1,0,0,0,"2022091110139447984","Rashad Fenton",27,"2022-09-11 17:18:50.500000",27,"KC","left",82.94,9.04,2.37,2.3,0.22,323.43,350.49,"tackle","2022091110139447984",2022091110,1394,48646,"Greg Dortch",27,"2022-09-11 17:18:50.500000",83,"ARI","left",82.21,8.2,0.74,1.92,0.1,21.26,357.39,"tackle","2022091110139448646",1.11287914887467
2022091110,1494,48032,1,0,0,0,"2022091110149448032","Michael Dogbe",49,"2022-09-11 17:23:34.799999",91,"ARI","right",39.8,35.26,1.5,3.15,0.17,139.9,39.4,"tackle","2022091110149448032",2022091110,1494,41325,"Jerick McKinnon",49,"2022-09-11 17:23:34.799999",1,"KC","right",39.9,35.22,2.36,2.31,0.18,268.5,29.47,"tackle","2022091110149441325",0.107703296142691
2022091110,2085,46657,1,0,0,0,"2022091110208546657","Dennis Gardeck",29,"2022-09-11 17:47:07.500000",45,"ARI","right",71.72,29.46,0.49,3.33,0.05,345.42,359.77,"tackle","2022091110208546657",2022091110,2085,NA,"football",29,"2022-09-11 17:47:07.500000",NA,"football","right",73.7300033569336,29.4799995422363,3.96000003814697,1.80999994277954,0.409999996423721,NA,NA,"tackle","20220911102085NA",2.01010285223766
2022091110,2474,44848,1,0,0,0,"2022091110247444848","Budda Baker",41,"2022-09-11 18:15:29.500000",3,"ARI","right",98.8,45.76,2.53,2.04,0.24,105.74,142.55,"tackle","2022091110247444848",2022091110,2474,NA,"football",41,"2022-09-11 18:15:29.500000",NA,"football","right",100.120002746582,45.6500015258789,3.46000003814697,2.36999988555908,0.360000014305115,NA,NA,"tackle","20220911102474NA",1.32457801404561
2022091110,2720,52416,1,0,0,0,"2022091110272052416","Isaiah Simmons",32,"2022-09-11 18:28:03.400000",9,"ARI","right",74.13,9.21,4.13,3.58,0.42,303.99,54.29,"tackle","2022091110272052416",2022091110,2720,NA,"football",32,"2022-09-11 18:28:03.400000",NA,"football","right",73.6500015258789,9.67000007629395,1.07000005245209,1.9099999666214,0.119999997317791,NA,NA,"tackle","20220911102720NA",0.664829756666331
2022091110,3357,52522,1,0,0,0,"2022091110335752522","Leki Fotu",46,"2022-09-11 18:57:31.599999",95,"ARI","left",61.05,35.82,1.58,2.74,0.14,12.98,329.81,"tackle","2022091110335752522",2022091110,3357,54716,"Isiah Pacheco",46,"2022-09-11 18:57:31.599999",10,"KC","left",60.59,36.3,1.5,3.16,0.16,119.61,353.14,"tackle","2022091110335754716",0.66483080554378
2022091110,4056,35493,1,0,0,0,"2022091110405635493","Carlos Dunlap",22,"2022-09-11 19:24:22.900000",8,"KC","right",48.23,46.21,7.85,4.36,0.79,311.22,35.96,"tackle","2022091110405635493",2022091110,4056,NA,"football",22,"2022-09-11 19:24:22.900000",NA,"football","right",48.9300003051758,46.2400016784668,6.28999996185303,3.52999997138977,0.649999976158142,NA,NA,"tackle","20220911104056NA",0.700642938990358
2022091111,166,38551,1,0,0,0,"202209111116638551","Chandler Jones",44,"2022-09-11 16:30:04.700000",55,"LV","right",59.45,28.33,2.11,2.07,0.22,146.92,108.02,"tackle","202209111116638551",2022091111,166,45573,"Austin Ekeler",44,"2022-09-11 16:30:04.700000",30,"LAC","right",60.54,28.75,2.44,2.89,0.2,43.68,88.79,"tackle","202209111116645573",1.16811814470968
2022091111,430,41269,1,0,0,0,"202209111143041269","Kyle Van Noy",47,"2022-09-11 16:38:37.099999",8,"LAC","left",56.61,19.73,0.89,4.72,0.13,164.01,258.29,"tackle","202209111143041269",2022091111,430,47807,"Josh Jacobs",47,"2022-09-11 16:38:37.099999",28,"LV","left",56.77,19.54,0.68,2.17,0.11,276.25,252.53,"tackle","202209111143047807",0.248394846967488
2022091111,1307,47817,1,0,0,0,"2022091111130747817","Rock Ya-Sin",73,"2022-09-11 17:18:52.299999",26,"LV","left",92.19,19.4,0.4,0.8,0.05,74.93,75.36,"tackle","2022091111130747817",2022091111,1307,45573,"Austin Ekeler",73,"2022-09-11 17:18:52.299999",30,"LAC","left",92.7,19.15,1.84,1.22,0.17,220.83,72.13,"tackle","2022091111130745573",0.567978872846522
2022091111,1999,43411,1,0,0,0,"2022091111199943411","Andrew Billings",51,"2022-09-11 18:05:00.500000",97,"LV","left",55.89,3.96,6.36,4.58,0.65,266.48,219.21,"tackle","2022091111199943411",2022091111,1999,NA,"football",51,"2022-09-11 18:05:00.500000",NA,"football","left",55.5400009155273,4.55000019073486,3.38000011444092,2.30999994277954,0.389999985694885,NA,NA,"tackle","20220911111999NA",0.686002612384894
2022091111,2543,53509,1,0,0,0,"2022091111254353509","Divine Deablo",51,"2022-09-11 18:27:54.599999",5,"LV","left",81.4,23.51,0.91,1.32,0.08,41.05,145.84,"tackle","2022091111254353509",2022091111,2543,41959,"Matt Feiler",51,"2022-09-11 18:27:54.599999",71,"LAC","left",81.03,23.71,1.22,1.32,0.11,334.9,134.28,"tackle","2022091111254341959",0.420594816896265
2022091111,3123,45571,1,0,0,0,"2022091111312345571","Michael Davis",10,"2022-09-11 18:54:03.400000",43,"LAC","left",44.48,1.59,7.95,2.21,0.81,163.02,175.34,"tackle","2022091111312345571",2022091111,3123,47932,"Hunter Renfrow",10,"2022-09-11 18:54:03.400000",13,"LV","left",44.66,1.07,5.86,3.08,0.6,201.06,198.42,"tackle","2022091111312347932",0.550272659687904
2022091112,62,46087,1,0,0,0,"20220911126246087","Jaire Alexander",30,"2022-09-11 16:26:35.500000",23,"GB","right",42.3,52.51,3.11,7.37,0.35,1.24,26.45,"tackle","20220911126246087",2022091112,62,45094,"Johnny Mundt",30,"2022-09-11 16:26:35.500000",86,"MIN","right",42.7,53.1,5.89,4.27,0.61,112.62,63.24,"tackle","20220911126245094",0.712811335487875
2022091112,917,53554,1,0,0,0,"202209111291753554","Camryn Bynum",40,"2022-09-11 17:09:18.299999",24,"MIN","right",76.06,0.61,3.42,5.03,0.37,139.2,166.59,"tackle","202209111291753554",2022091112,917,44995,"Aaron Jones",40,"2022-09-11 17:09:18.299999",33,"GB","right",77.49,1.74,6.51,3.71,0.6,282.7,86.34,"tackle","202209111291744995",1.82258058806736
2022091112,1700,43404,1,0,0,0,"2022091112170043404","De'Vondre Campbell",22,"2022-09-11 17:47:05.200000",59,"GB","left",79.19,13.54,0.75,0.74,0.07,305.1,278.53,"tackle","2022091112170043404",2022091112,1700,44853,"Dalvin Cook",22,"2022-09-11 17:47:05.200000",4,"MIN","left",78.54,14.03,1,2.03,0.11,119.08,283.14,"tackle","2022091112170044853",0.814002456998742
2022091112,2931,54644,1,0,0,0,"2022091112293154644","Kingsley Enagbare",62,"2022-09-11 18:54:55.500000",55,"GB","right",73.18,10.77,1.75,3.27,0.17,142.43,265.96,"tackle","2022091112293154644",2022091112,2931,44853,"Dalvin Cook",62,"2022-09-11 18:54:55.500000",4,"MIN","right",75.66,9.9,2.28,0.62,0.23,8.93,149.01,"tackle","2022091112293144853",2.62817427123849
2022091112,3029,43338,1,0,0,0,"2022091112302943338","Jarran Reed",58,"2022-09-11 19:01:43.799999",90,"GB","right",95.26,36.03,1.83,1.92,0.19,333.92,291.25,"tackle","2022091112302943338",2022091112,3029,47885,"Alexander Mattison",58,"2022-09-11 19:01:43.799999",2,"MIN","right",94.99,35.74,3.1,0.71,0.31,200.2,288.42,"tackle","2022091112302947885",0.396232255123185
2022091112,3246,52497,1,0,0,0,"2022091112324652497","Cameron Dantzler",18,"2022-09-11 19:09:13.500000",3,"MIN","left",54.81,18.66,0.85,3.89,0.09,244.57,197.46,"tackle","2022091112324652497",2022091112,3246,45635,"Robert Tonyan",18,"2022-09-11 19:09:13.500000",85,"GB","left",53.91,19.02,1.98,2.21,0.21,201.07,216.6,"tackle","2022091112324645635",0.969329665284216
2022091108,195,47878,1,0,0,0,"202209110819547878","Oshane Ximines",49,"2022-09-11 16:33:09.500000",53,"NYG","left",38.84,18.91,0.47,1.57,0.06,239.88,214.27,"tackle","202209110819547878",2022091108,195,43334,"Derrick Henry",49,"2022-09-11 16:33:09.500000",22,"TEN","left",37.41,18.44,2.08,3.87,0.22,288.47,205.74,"tackle","202209110819543334",1.50525745306244
2022091108,515,43333,1,0,0,0,"202209110851543333","Jihad Ward",47,"2022-09-11 16:47:45.400000",55,"NYG","left",87.28,36.27,4.09,1.92,0.42,308.94,330.02,"tackle","202209110851543333",2022091108,515,NA,"football",47,"2022-09-11 16:47:45.400000",NA,"football","left",87.4400024414062,36.3499984741211,4.01999998092651,3.20000004768372,0.389999985694885,NA,NA,"tackle","2022091108515NA",0.178886939483144
2022091108,815,52444,1,0,0,0,"202209110881552444","Xavier McKinney",10,"2022-09-11 17:04:11.400000",29,"NYG","right",79.42,21.83,2.9,3.78,0.3,76.89,89.2,"tackle","202209110881552444",2022091108,815,NA,"football",10,"2022-09-11 17:04:11.400000",NA,"football","right",80.0699996948242,20.8400001525879,4.15999984741211,4.90999984741211,0.400000005960464,NA,NA,"tackle","2022091108815NA",1.18431385246797
2022091108,1509,52444,1,0,0,0,"2022091108150952444","Xavier McKinney",58,"2022-09-11 17:31:46.500000",29,"NYG","right",55.98,19.96,6.47,3.5,0.66,171.97,138.14,"tackle","2022091108150952444",2022091108,1509,43334,"Derrick Henry",58,"2022-09-11 17:31:46.500000",22,"TEN","right",56.29,19.75,5.79,2.9,0.59,132.26,121.92,"tackle","2022091108150943334",0.374432904536983
2022091108,1639,43353,1,0,0,0,"2022091108163943353","Kevin Byard",57,"2022-09-11 17:38:44.500000",31,"TEN","left",89.5,27.6,2.07,2.55,0.21,245.86,254.8,"tackle","2022091108163943353",2022091108,1639,46071,"Saquon Barkley",57,"2022-09-11 17:38:44.500000",26,"NYG","left",88.18,28.08,2.06,3.43,0.2,268.98,266.79,"tackle","2022091108163946071",1.40456398928635
2022091108,2273,44830,1,0,0,0,"2022091108227344830","Adoree' Jackson",25,"2022-09-11 18:20:18.400000",22,"NYG","right",41.41,0.89,1.31,0.76,0.13,54.38,50.51,"tackle","2022091108227344830",2022091108,2273,NA,"football",25,"2022-09-11 18:20:18.400000",NA,"football","right",42.6399993896484,0.330000013113022,2.40000009536743,0.479999989271164,0.239999994635582,NA,NA,"tackle","20220911082273NA",1.35148010856574
2022091113,2201,46132,1,0,0,0,"2022091113220146132","Carlton Davis",55,"2022-09-11 22:07:00.700000",24,"TB","left",77.96,41.86,4.31,0.78,0.42,267.58,286.05,"tackle","2022091113220146132",2022091113,2201,NA,"football",55,"2022-09-11 22:07:00.700000",NA,"football","left",77.7300033569336,42.3199996948242,3.13000011444092,1.73000001907349,0.319999992847443,NA,NA,"tackle","20220911132201NA",0.514293860609057
2022091113,2262,52453,1,0,0,0,"2022091113226252453","Antoine Winfield",46,"2022-09-11 22:08:39.599999",31,"TB","left",78.97,20.07,2.36,1.85,0.22,69.16,287.89,"tackle","2022091113226252453",2022091113,2262,53667,"Matt Farniok",46,"2022-09-11 22:08:39.599999",68,"DAL","left",78.98,20.37,3.02,2.13,0.32,171.42,214.69,"tackle","2022091113226253667",0.300166620396074
2022091113,2890,41915,1,0,0,0,"2022091113289041915","Shaquil Barrett",40,"2022-09-11 22:36:07.299999",58,"TB","right",68.24,25.54,0.62,2.3,0.07,277.17,107.82,"tackle","2022091113289041915",2022091113,2890,47911,"Tony Pollard",40,"2022-09-11 22:36:07.299999",20,"DAL","right",68.6,26.19,1.7,1.77,0.17,193.4,99.45,"tackle","2022091113289047911",0.743034319530399
2022091113,3531,47877,1,0,0,0,"2022091113353147877","Jamel Dean",18,"2022-09-11 23:03:18.200000",35,"TB","right",70.85,37.2,1.28,1.13,0.13,286.56,269.59,"tackle","2022091113353147877",2022091113,3531,46206,"Dalton Schultz",18,"2022-09-11 23:03:18.200000",86,"DAL","right",70.76,37.22,1.93,0.18,0.2,340.64,291.73,"tackle","2022091113353146206",0.0921954445729175
2022091113,3807,52453,1,0,0,0,"2022091113380752453","Antoine Winfield",16,"2022-09-11 23:13:38.000000",31,"TB","right",34.69,32.41,3.37,3.94,0.36,107.08,196.54,"tackle","2022091113380752453",2022091113,3807,53608,"Simi Fehoko",16,"2022-09-11 23:13:38.000000",81,"DAL","right",35.43,31.61,4.87,1.65,0.49,67.67,154.68,"tackle","2022091113380753608",1.08977061806602
2022091113,3947,47882,1,0,0,0,"2022091113394747882","Mike Edwards",7,"2022-09-11 23:18:58.299999",32,"TB","right",50.29,30.76,4.3,4.56,0.44,234.04,273.75,"tackle","2022091113394747882",2022091113,3947,46206,"Dalton Schultz",7,"2022-09-11 23:18:58.299999",86,"DAL","right",50.56,30.86,2.57,0.97,0.25,290.91,11.53,"tackle","2022091113394746206",0.287923600977762
2022091200,286,47941,1,0,0,0,"202209120028647941","Michael Jackson",52,"2022-09-12 20:25:20.400000",30,"SEA","left",76.78,50.74,0.69,0.98,0.07,237.01,2.19,"tackle","202209120028647941",2022091200,286,48096,"Andrew Beck",52,"2022-09-12 20:25:20.400000",83,"DEN","left",73.32,53.11,3.9,2.13,0.4,63.73,306.62,"tackle","202209120028648096",4.19386456624437
2022091200,786,42827,1,0,0,0,"202209120078642827","Justin Coleman",17,"2022-09-12 20:46:41.400000",28,"SEA","left",72.53,20,4.77,2.89,0.48,207.24,229.8,"tackle","202209120078642827",2022091200,786,52526,"Albert Okwuegbunam",17,"2022-09-12 20:46:41.400000",85,"DEN","left",71.6,18.84,5.51,2.35,0.56,198.19,222.34,"tackle","202209120078652526",1.48677503341965
2022091200,1642,47941,1,0,0,0,"2022091200164247941","Michael Jackson",55,"2022-09-12 21:24:47.599999",30,"SEA","right",39.49,9.37,1.08,2.6,0.12,346.9,102.04,"tackle","2022091200164247941",2022091200,1642,47824,"Dalton Risner",55,"2022-09-12 21:24:47.599999",66,"DEN","right",39.64,10.39,3.92,3.29,0.4,114.36,122,"tackle","2022091200164247824",1.03097041664638
2022090800,80,53532,1,0,0,0,"20220908008053532","Ernest Jones",26,"2022-09-08 20:24:38.200000",53,"LA","left",72.96,42.23,5.62,1.95,0.56,336.48,327.47,"tackle","20220908008053532",2022090800,80,NA,"football",26,"2022-09-08 20:24:38.200000",NA,"football","left",73.129997253418,42.4700012207031,5.30000019073486,4.13000011444092,0.540000021457672,NA,NA,"tackle","202209080080NA",0.29410823196341
2022090800,617,43294,1,0,0,0,"202209080061743294","Jalen Ramsey",16,"2022-09-08 20:44:16.200000",5,"LA","left",61.87,0.71,2.56,4.24,0.28,179.21,166.47,"tackle","202209080061743294",2022090800,617,44985,"Isaiah McKenzie",16,"2022-09-08 20:44:16.200000",6,"BUF","left",61.83,0.17,3.75,2.51,0.11,268.98,165.26,"tackle","202209080061744985",0.541479454827235
2022090800,933,47792,1,0,0,0,"202209080093347792","Ed Oliver",65,"2022-09-08 20:57:00.799999",91,"BUF","left",52.99,27.43,2.1,1.55,0.23,108.3,123.83,"tackle","202209080093347792",2022090800,933,52460,"Cam Akers",65,"2022-09-08 20:57:00.799999",3,"LA","left",53.79,27.33,2.7,2.14,0.27,14.94,103.11,"tackle","202209080093352460",0.806225774829852
2022090800,2464,53532,1,0,0,0,"2022090800246453532","Ernest Jones",36,"2022-09-08 22:14:32.700000",53,"LA","left",97.37,13.41,2.85,1.63,0.29,175.87,187.42,"tackle","2022090800246453532",2022090800,2464,NA,"football",36,"2022-09-08 22:14:32.700000",NA,"football","left",97.0699996948242,12.4799995422363,3.4300000667572,3.0699999332428,0.360000014305115,NA,NA,"tackle","20220908002464NA",0.977190377841629
2022090800,2485,48026,1,0,0,0,"2022090800248548026","Nick Scott",48,"2022-09-08 22:15:13.599999",33,"LA","left",89.52,6.68,3.18,6.6,0.36,229.18,218.72,"tackle","2022090800248548026",2022090800,2485,53079,"Reggie Gilliam",48,"2022-09-08 22:15:13.599999",41,"BUF","left",90.3,6.48,3.56,1.59,0.36,290.93,248.49,"tackle","2022090800248553079",0.805232885567897
2022091100,121,42421,1,0,0,0,"202209110012142421","P.J. Williams",12,"2022-09-11 13:06:54.799999",26,"NO","right",54.7,27.93,2.36,5.03,0.26,323.02,245.06,"tackle","202209110012142421",2022091100,121,48723,"Parker Hesse",12,"2022-09-11 13:06:54.799999",46,"ATL","right",56.03,28.94,1.96,5.12,0.22,331.99,63.78,"tackle","202209110012148723",1.67002993985138
2022091100,301,52424,1,0,0,0,"202209110030152424","A.J. Terrell",46,"2022-09-11 13:15:14.599999",24,"ATL","left",84.74,33.28,0.85,2.77,0.05,201.14,209.29,"tackle","202209110030152424",2022091100,301,44879,"Alvin Kamara",46,"2022-09-11 13:15:14.599999",41,"NO","left",84.29,33.14,1.39,2.9,0.15,231.84,252.32,"tackle","202209110030144879",0.471274866717916
2022091100,458,44851,1,0,0,0,"202209110045844851","Marcus Maye",49,"2022-09-11 13:24:21.700000",6,"NO","right",35.76,46.95,1.97,3.37,0.21,43.12,27.69,"tackle","202209110045844851",2022091100,458,48374,"Olamide Zaccheaus",49,"2022-09-11 13:24:21.700000",17,"ATL","right",34.89,47.39,3.62,1.05,0.37,210.94,349.15,"tackle","202209110045848374",0.974935895328505
2022091100,3310,48027,1,0,0,0,"2022091100331048027","Kaden Elliss",11,"2022-09-11 15:36:42.000000",55,"NO","left",69.18,8.44,3.81,5.09,0.4,272.59,189.41,"tackle","2022091100331048027",2022091100,3310,NA,"football",11,"2022-09-11 15:36:42.000000",NA,"football","left",68.379997253418,8.28999996185303,3.57999992370605,2.66000008583069,0.370000004768372,NA,NA,"tackle","20220911003310NA",0.813943736374236
2022091100,3334,37097,1,0,0,0,"2022091100333437097","Cameron Jordan",72,"2022-09-11 15:37:25.400000",94,"NO","left",73.08,9.57,1.76,0.56,0.18,18.66,48.38,"tackle","2022091100333437097",2022091100,3334,NA,"football",72,"2022-09-11 15:37:25.400000",NA,"football","left",72.5599975585938,10.9899997711182,2.76999998092651,0.970000028610229,0.280000001192093,NA,NA,"tackle","20220911003334NA",1.51221754025145
2022091100,3757,48544,1,0,0,0,"2022091100375748544","Shy Tuttle",42,"2022-09-11 15:50:40.000000",99,"NO","left",70.41,25.64,3.74,3.33,0.37,0.01,267.31,"tackle","2022091100375748544",2022091100,3757,39975,"Cordarrelle Patterson",42,"2022-09-11 15:50:40.000000",84,"ATL","left",70.73,26.6,2.73,4.29,0.29,86.61,273.77,"tackle","2022091100375739975",1.01192885125388
2022091100,4266,38607,1,0,0,0,"2022091100426638607","Demario Davis",23,"2022-09-11 16:08:41.700000",56,"NO","left",76.28,20.45,1.68,3.64,0.17,193.31,234.91,"tackle","2022091100426638607",2022091100,4266,52489,"Bryan Edwards",23,"2022-09-11 16:08:41.700000",89,"ATL","left",77.06,19.9,1.63,0.35,0.17,321.43,253.27,"tackle","2022091100426652489",0.954410813015026
2022091101,251,42368,1,0,0,0,"202209110125142368","Shaq Thompson",52,"2022-09-11 13:11:28.000000",7,"CAR","left",55.7,7.89,1.8,3.9,0.16,160.22,235.9,"tackle","202209110125142368",2022091101,251,44898,"Kareem Hunt",52,"2022-09-11 13:11:28.000000",27,"CLE","left",57.55,7.21,2.39,2.46,0.24,164.67,157.42,"tackle","202209110125144898",1.97101496696498
2022091101,1077,54533,1,0,0,0,"2022091101107754533","Martin Emerson",17,"2022-09-11 13:50:07.700000",23,"CLE","left",94.95,53.32,2.74,7.76,0.32,72.73,32.17,"tackle","2022091101107754533",2022091101,1077,43808,"Robby Anderson",17,"2022-09-11 13:50:07.700000",3,"CAR","left",95.3,52.68,4.99,2.21,0.5,334.65,28.5,"tackle","2022091101107743808",0.729451848993473
2022091101,2683,47863,1,0,0,0,"2022091101268347863","Sione Takitaki",46,"2022-09-11 15:10:32.500000",44,"CLE","left",78.47,24.13,2.48,0.17,0.25,343.87,261.91,"tackle","2022091101268347863",2022091101,2683,53499,"Brady Christensen",46,"2022-09-11 15:10:32.500000",70,"CAR","left",78.27,23.98,0.6,1.31,0.07,58.17,255.85,"tackle","2022091101268353499",0.250000000000001
2022091101,2951,52505,1,0,0,0,"2022091101295152505","Jacob Phillips",26,"2022-09-11 15:22:49.299999",50,"CLE","left",75.23,50.18,2.6,6.52,0.35,19.68,348,"tackle","2022091101295152505",2022091101,2951,NA,"football",26,"2022-09-11 15:22:49.299999",NA,"football","left",74.75,49.810001373291,3.84999990463257,4.8899998664856,0.439999997615814,NA,NA,"tackle","20220911012951NA",0.606051964576098
2022091101,3080,46162,1,0,0,0,"2022091101308046162","Ronnie Harrison",65,"2022-09-11 15:27:46.900000",33,"CLE","right",84.65,19.82,0.73,2.46,0.08,160.43,237.2,"tackle","2022091101308046162",2022091101,3080,44876,"Taylor Moton",65,"2022-09-11 15:27:46.900000",72,"CAR","right",83.76,19.64,3.42,2.16,0.35,100.31,123.46,"tackle","2022091101308044876",0.908019823572151
2022091101,3378,42368,1,0,0,0,"2022091101337842368","Shaq Thompson",54,"2022-09-11 15:40:23.700000",7,"CAR","left",26.91,17.21,0.22,1.5,0.02,189.64,233.1,"tackle","2022091101337842368",2022091101,3378,44898,"Kareem Hunt",54,"2022-09-11 15:40:23.700000",27,"CLE","left",27.72,17.16,0.04,0.03,0.01,263.1,259.09,"tackle","2022091101337844898",0.811541742610938
2022091101,3961,53481,1,0,0,0,"2022091101396153481","Jeremiah Owusu-Koramoah",32,"2022-09-11 16:06:54.099999",28,"CLE","right",93.33,20.75,2.03,4.86,0.23,177.9,139.82,"tackle","2022091101396153481",2022091101,3961,44820,"Christian McCaffrey",32,"2022-09-11 16:06:54.099999",22,"CAR","right",93.35,21.42,1.39,2.12,0.16,150.39,158.42,"tackle","2022091101396144820",0.670298440994757
2022091101,4068,46205,1,0,0,0,"2022091101406846205","Marquis Haynes",15,"2022-09-11 16:10:53.099999",98,"CAR","left",74.29,46.3,5.32,3.69,0.56,74.99,43.12,"tackle","2022091101406846205",2022091101,4068,44898,"Kareem Hunt",15,"2022-09-11 16:10:53.099999",27,"CLE","left",73.81,47.04,4.75,2.34,0.49,312.56,26.7,"tackle","2022091101406844898",0.882043082848002
2022091102,921,41595,1,0,0,0,"202209110292141595","Mike Pennel",48,"2022-09-11 13:41:56.299999",64,"CHI","right",52.88,26.01,2.09,3.58,0.23,54.25,101.51,"tackle","202209110292141595",2022091102,921,NA,"football",48,"2022-09-11 13:41:56.299999",NA,"football","right",52.5400009155273,26.3600006103516,0.330000013113022,0.839999973773956,0.0299999993294477,NA,NA,"tackle","2022091102921NA",0.487954715817736
2022091102,1562,54639,1,0,0,0,"2022091102156254639","Dominique Robinson",65,"2022-09-11 14:07:53.599999",91,"CHI","left",75.27,37.74,0.53,3.68,0.06,347.82,267.65,"tackle","2022091102156254639",2022091102,1562,46078,"Mike McGlinchey",65,"2022-09-11 14:07:53.599999",69,"SF","left",77.02,38.13,2.72,2.6,0.27,270.15,290.56,"tackle","2022091102156246078",1.79293056195716
